ppg_season_diff,net_goals_diff,home_pts_last_5,away_pts_last_5,pts_last_5_diff,best_player_diff,p(Home),p(Draw),p(Away),Result
0.5,0.16000000000000014,6,4,2,-3.0,0.457,0.258,0.285,1
0.0,1.6500000000000001,6,6,0,2.5,0.457,0.258,0.285,1
-0.5,-0.27,4,6,-2,1.0,0.457,0.258,0.285,1
-1.25,-1.2999999999999998,4,9,-5,-5.5,0.457,0.258,0.285,-1
-0.75,0.04999999999999982,4,7,-3,-8.5,0.457,0.258,0.285,-1
0.25,-0.9200000000000002,7,6,1,-6.5,0.457,0.258,0.285,0
0.75,-0.009999999999999898,10,7,3,-1.0,0.457,0.258,0.285,0
0.8,1.46,8,4,4,6.5,0.457,0.258,0.285,1
0.7999999999999998,1.48,12,8,4,6.0,0.457,0.258,0.285,-1
0.6000000000000001,-0.07000000000000006,10,7,3,1.0,0.457,0.258,0.285,1
-0.8000000000000003,-0.3699999999999999,7,11,-4,-7.0,0.457,0.258,0.285,-1
0.3999999999999999,-0.3899999999999999,6,4,2,7.0,0.457,0.258,0.285,-1
-0.5999999999999999,0.1399999999999999,4,7,-3,5.0,0.457,0.258,0.285,-1
-0.6000000000000001,-0.030000000000000027,6,9,-3,1.0,0.457,0.258,0.285,-1
0.7999999999999999,-1.0700000000000003,6,2,4,0.0,0.457,0.258,0.285,1
-1.4000000000000001,-1.24,4,11,-7,-14.5,0.457,0.258,0.285,-1
-0.8,-1.6099999999999999,5,9,-4,-9.0,0.457,0.258,0.285,1
-0.8300000000000001,-1.1799999999999997,7,9,-2,-3.5,0.457,0.258,0.285,0
-1.5,1.0500000000000003,2,8,-6,2.0,0.457,0.258,0.285,-1
1.33,0.26,9,1,8,-0.5,0.457,0.258,0.285,-1
0.4999999999999999,0.6400000000000001,7,3,4,-2.5,0.457,0.258,0.285,0
-0.8300000000000001,0.3400000000000001,9,11,-2,-2.5,0.457,0.258,0.285,-1
-0.16000000000000014,-1.5,7,10,-3,-7.5,0.457,0.258,0.285,-1
0.16999999999999993,-0.13000000000000012,7,6,1,-5.5,0.457,0.258,0.285,1
0.83,-0.41000000000000014,9,4,5,6.5,0.457,0.258,0.285,1
0.33000000000000007,0.13000000000000012,8,3,5,-4.5,0.457,0.258,0.285,-1
0.16000000000000014,1.4,11,10,1,7.5,0.457,0.258,0.285,1
0.5700000000000001,1.3599999999999999,10,10,0,17.0,0.457,0.258,0.285,1
0.7200000000000002,0.5599999999999998,10,5,5,4.0,0.457,0.258,0.285,1
1.2900000000000003,1.2699999999999998,11,8,3,11.5,0.457,0.258,0.285,1
0.15000000000000013,0.2500000000000002,10,12,-2,-0.5,0.457,0.258,0.285,0
-1.1400000000000001,-1.74,6,11,-5,-9.0,0.457,0.258,0.285,-1
-0.5800000000000001,-1.35,1,6,-5,-3.0,0.457,0.258,0.285,0
-0.2799999999999999,0.10999999999999988,3,5,-2,1.0,0.457,0.258,0.285,0
-0.42999999999999994,0.040000000000000036,4,6,-2,-1.0,0.457,0.258,0.285,0
0.29000000000000004,-0.44000000000000017,10,9,1,-2.5,0.457,0.258,0.285,1
0.27999999999999997,-0.6600000000000001,1,2,-1,-7.5,0.457,0.258,0.285,1
0.3700000000000001,0.02000000000000024,6,2,4,-1.0,0.457,0.258,0.285,1
-0.75,0.8700000000000001,1,4,-3,1.5,0.457,0.258,0.285,1
-0.5,-1.0399999999999998,6,10,-4,-3.5,0.457,0.258,0.285,-1
-1.12,-0.7199999999999999,5,10,-5,-9.0,0.457,0.258,0.285,0
0.37,1.24,4,4,0,10.0,0.457,0.258,0.285,1
0.2599999999999998,0.25,7,3,4,2.0,0.457,0.258,0.285,0
-0.8700000000000001,0.28,9,13,-4,-5.0,0.457,0.258,0.285,-1
0.7400000000000001,-0.43000000000000016,10,4,6,0.5,0.457,0.258,0.285,0
-0.75,-0.20999999999999996,5,10,-5,-6.0,0.457,0.258,0.285,-1
0.0,0.3400000000000001,13,13,0,2.0,0.457,0.258,0.285,-1
0.0,1.38,0,0,0,8.5,0.457,0.258,0.285,1
0.0,-0.23999999999999977,0,0,0,-3.5,0.457,0.258,0.285,1
0.0,0.20999999999999996,0,0,0,6.0,0.457,0.258,0.285,-1
0.0,-0.5599999999999998,0,0,0,-4.5,0.457,0.258,0.285,-1
0.0,-0.54,0,0,0,-8.0,0.457,0.258,0.285,-1
0.0,-1.49,0,0,0,-1.5,0.457,0.258,0.285,-1
0.0,-0.1200000000000001,0,0,0,-1.0,0.457,0.258,0.285,-1
0.0,-0.43000000000000016,0,0,0,-2.5,0.457,0.258,0.285,-1
0.0,0.6,0,0,0,5.0,0.457,0.258,0.285,1
0.0,1.6300000000000001,0,0,0,11.0,0.457,0.258,0.285,1
0.21999999999999997,-0.2300000000000001,6,7,-1,-5.0,0.457,0.258,0.285,-1
1.22,1.49,9,9,0,6.5,0.457,0.258,0.285,1
-0.67,-0.74,8,8,0,-2.5,0.457,0.258,0.285,1
-1.0,-0.040000000000000036,3,10,-7,-0.5,0.457,0.258,0.285,1
0.7799999999999998,0.6600000000000001,7,5,2,8.0,0.457,0.258,0.285,-1
-1.44,-1.0399999999999998,1,12,-11,-3.5,0.457,0.258,0.285,0
-0.89,-0.33000000000000007,4,10,-6,-7.5,0.457,0.258,0.285,0
0.45,0.020000000000000018,3,3,0,3.0,0.457,0.258,0.285,0
-0.77,-0.35,9,13,-4,-4.5,0.457,0.258,0.285,1
0.44999999999999996,1.22,8,7,1,9.0,0.457,0.258,0.285,0
-0.9,-0.04000000000000026,4,7,-3,3.5,0.457,0.258,0.285,1
1.2000000000000002,1.5,10,6,4,8.0,0.457,0.258,0.285,1
-0.40000000000000013,-0.8799999999999999,5,9,-4,-8.5,0.457,0.258,0.285,1
-0.30000000000000004,0.69,8,8,0,-1.5,0.457,0.258,0.285,0
0.3999999999999999,-0.20999999999999985,6,4,2,-11.5,0.457,0.258,0.285,1
-1.2999999999999998,-1.45,8,9,-1,-8.0,0.457,0.258,0.285,-1
-0.8,-1.3699999999999999,6,6,0,-4.5,0.457,0.258,0.285,0
0.30000000000000027,0.4299999999999997,13,7,6,0.5,0.457,0.258,0.285,1
0.6,0.49,8,5,3,1.5,0.457,0.258,0.285,0
0.7000000000000001,-0.1399999999999999,7,2,5,3.0,0.457,0.258,0.285,0
-0.3700000000000001,-0.3899999999999999,7,8,-1,-1.5,0.457,0.258,0.285,0
-0.72,-0.3900000000000001,4,8,-4,0.5,0.457,0.258,0.285,1
-1.3599999999999999,-1.5799999999999998,3,13,-10,-10.0,0.457,0.258,0.285,-1
-0.45000000000000007,-0.48,3,6,-3,-0.5,0.457,0.258,0.285,-1
0.17999999999999994,0.75,7,8,-1,1.5,0.457,0.258,0.285,1
0.3699999999999999,1.8399999999999999,7,6,1,15.5,0.457,0.258,0.285,0
0.6399999999999999,1.0299999999999998,6,4,2,6.5,0.457,0.258,0.285,0
0.6399999999999999,0.050000000000000044,6,7,-1,0.5,0.457,0.258,0.285,1
0.27,0.16000000000000014,6,7,-1,3.5,0.457,0.258,0.285,1
0.18000000000000016,-0.009999999999999898,9,10,-1,-1.0,0.457,0.258,0.285,1
-0.5,-0.1499999999999999,5,9,-4,4.0,0.457,0.258,0.285,1
-0.9100000000000001,-1.1799999999999997,5,13,-8,-2.0,0.457,0.258,0.285,1
0.7500000000000001,0.41000000000000014,8,7,1,-1.0,0.457,0.258,0.285,1
-0.41999999999999993,-0.44000000000000006,7,9,-2,-11.0,0.457,0.258,0.285,0
1.67,1.73,12,3,9,18.5,0.457,0.258,0.285,1
0.09000000000000008,-0.44000000000000017,7,3,4,-2.0,0.457,0.258,0.285,0
-0.08999999999999986,-0.3400000000000001,4,5,-1,3.5,0.457,0.258,0.285,0
0.5800000000000001,0.7199999999999999,7,6,1,9.0,0.457,0.258,0.285,1
0.6600000000000001,1.03,7,5,2,6.5,0.457,0.258,0.285,1
-0.16000000000000003,0.040000000000000036,4,6,-2,-1.0,0.457,0.258,0.285,-1
-1.6099999999999999,-1.6600000000000001,4,9,-5,-11.0,0.457,0.258,0.285,-1
-0.4600000000000001,0.65,3,5,-2,10.0,0.457,0.258,0.285,1
-0.3799999999999999,-0.3600000000000001,3,8,-5,-6.5,0.457,0.258,0.285,-1
0.7000000000000001,1.6300000000000001,5,5,0,7.5,0.457,0.258,0.285,0
0.5299999999999999,0.22999999999999998,8,3,5,-2.0,0.457,0.258,0.285,0
-0.16000000000000014,-0.3699999999999999,5,5,0,-7.5,0.457,0.258,0.285,-1
-0.22999999999999998,-0.25,9,10,-1,4.0,0.457,0.258,0.285,0
-0.22999999999999998,-0.8200000000000001,9,9,0,-0.5,0.457,0.258,0.285,0
-0.3900000000000001,-0.15000000000000013,10,12,-2,-5.0,0.457,0.258,0.285,-1
-0.45999999999999996,-0.28,5,7,-2,-6.5,0.457,0.258,0.285,1
-0.71,0.18999999999999984,4,5,-1,8.5,0.457,0.258,0.285,1
-1.21,-1.1999999999999997,6,9,-3,-9.5,0.457,0.258,0.285,-1
-0.08000000000000007,-0.24,7,11,-4,-6.0,0.457,0.258,0.285,-1
-0.15000000000000002,-0.28,2,4,-2,-4.0,0.457,0.258,0.285,1
-0.9999999999999998,0.0,5,15,-10,-3.0,0.457,0.258,0.285,1
-0.06999999999999984,0.10999999999999988,6,4,2,-5.0,0.457,0.258,0.285,1
-0.5700000000000001,-0.13000000000000012,4,7,-3,-2.5,0.457,0.258,0.285,0
-0.42999999999999994,-1.15,7,8,-1,-4.0,0.457,0.258,0.285,0
0.7099999999999999,0.2300000000000002,7,6,1,3.0,0.457,0.258,0.285,1
0.5700000000000001,1.0899999999999999,7,8,-1,6.0,0.457,0.258,0.285,1
0.54,1.4099999999999997,12,9,3,8.5,0.457,0.258,0.285,-1
0.20000000000000018,0.3699999999999999,5,4,1,2.5,0.457,0.258,0.285,0
0.66,0.3200000000000003,4,6,-2,3.0,0.457,0.258,0.285,0
0.93,1.1500000000000001,8,4,4,8.5,0.457,0.258,0.285,-1
-0.46999999999999975,-0.18999999999999995,6,9,-3,3.0,0.457,0.258,0.285,-1
-0.32999999999999996,-0.14000000000000012,5,8,-3,-5.0,0.457,0.258,0.285,0
1.13,0.71,12,5,7,8.0,0.457,0.258,0.285,0
-0.3400000000000001,-0.62,5,8,-3,-6.5,0.457,0.258,0.285,0
-0.8699999999999999,-1.45,1,7,-6,-7.0,0.457,0.258,0.285,0
0.46999999999999986,-0.17999999999999994,11,5,6,1.0,0.457,0.258,0.285,1
0.06999999999999984,-0.5799999999999998,8,7,1,-4.0,0.457,0.258,0.285,1
-0.5,0.07000000000000006,4,11,-7,0.5,0.457,0.258,0.285,-1
-0.1299999999999999,-0.020000000000000018,5,6,-1,-3.5,0.457,0.258,0.285,1
1.12,1.7399999999999998,9,6,3,15.0,0.457,0.258,0.285,1
-0.37,-0.9200000000000002,6,5,1,-3.0,0.457,0.258,0.285,1
-1.0,-1.69,3,9,-6,-13.5,0.457,0.258,0.285,0
-0.06999999999999995,-0.26,2,4,-2,-1.5,0.457,0.258,0.285,1
0.31000000000000005,0.1200000000000001,13,9,4,-1.0,0.457,0.258,0.285,1
0.3799999999999999,1.2699999999999998,6,5,1,11.5,0.457,0.258,0.285,1
1.62,1.6500000000000001,10,4,6,11.5,0.457,0.258,0.285,1
1.06,1.48,7,6,1,5.5,0.457,0.258,0.285,1
-0.18000000000000016,0.10999999999999999,6,3,3,4.5,0.457,0.258,0.285,1
0.1200000000000001,-0.15999999999999992,4,5,-1,-3.5,0.457,0.258,0.285,0
-1.5300000000000002,-1.19,4,10,-6,-8.5,0.457,0.258,0.285,0
-0.9400000000000001,-1.31,4,8,-4,-9.5,0.457,0.258,0.285,1
0.29000000000000004,1.3299999999999998,6,4,2,4.0,0.457,0.258,0.285,1
-0.8300000000000001,-1.23,5,12,-7,-13.0,0.457,0.258,0.285,1
-0.41000000000000014,0.6599999999999999,2,15,-13,-0.5,0.457,0.258,0.285,0
-0.6399999999999999,-0.9100000000000001,6,8,-2,1.0,0.457,0.258,0.285,-1
0.47,-0.15999999999999992,11,8,3,4.5,0.457,0.258,0.285,1
0.0,-0.11999999999999988,5,3,2,-7.5,0.457,0.258,0.285,0
0.04999999999999993,0.4600000000000002,4,7,-3,1.5,0.457,0.258,0.285,1
0.0,-0.6199999999999999,1,3,-2,1.0,0.457,0.258,0.285,0
0.28,1.24,8,5,3,9.0,0.457,0.258,0.285,1
0.43999999999999995,1.39,7,9,-2,12.0,0.457,0.258,0.285,1
-1.12,-1.6400000000000001,5,9,-4,-12.0,0.457,0.258,0.285,-1
-0.3900000000000001,-0.6400000000000001,8,8,0,-6.5,0.457,0.258,0.285,0
0.1200000000000001,-0.39,2,6,-4,-5.5,0.457,0.258,0.285,0
-0.7199999999999998,-1.3699999999999999,13,8,5,-7.5,0.457,0.258,0.285,0
0.16999999999999993,1.2499999999999998,10,13,-3,2.0,0.457,0.258,0.285,1
3.0,1.2999999999999998,3,0,3,5.5,0.457,0.258,0.285,1
0.0,-1.3299999999999998,3,3,0,-7.0,0.457,0.258,0.285,-1
3.0,0.20999999999999996,3,0,3,-1.0,0.457,0.258,0.285,1
3.0,0.27,3,0,3,-5.0,0.457,0.258,0.285,1
0.0,0.28000000000000025,0,0,0,3.0,0.457,0.258,0.285,1
-3.0,-1.0500000000000003,0,3,-3,-5.5,0.457,0.258,0.285,-1
-3.0,-1.8499999999999999,0,3,-3,-19.5,0.457,0.258,0.285,1
3.0,0.1200000000000001,3,0,3,3.0,0.457,0.258,0.285,-1
-3.0,0.8999999999999999,0,3,-3,11.5,0.457,0.258,0.285,1
3.0,0.71,3,0,3,5.0,0.457,0.258,0.285,-1
-0.6799999999999999,-1.73,9,10,-1,-11.0,0.457,0.258,0.285,-1
0.8400000000000001,0.6100000000000001,8,4,4,2.0,0.457,0.258,0.285,1
-0.27,0.1299999999999999,4,11,-7,-3.5,0.457,0.258,0.285,-1
-1.4200000000000002,-1.5,7,13,-6,-6.0,0.457,0.258,0.285,-1
0.10999999999999988,1.13,4,3,1,6.5,0.457,0.258,0.285,1
0.79,1.22,6,8,-2,12.0,0.457,0.258,0.285,1
0.05999999999999994,0.18000000000000016,6,4,2,1.0,0.457,0.258,0.285,0
-0.10999999999999988,-0.16000000000000014,3,2,1,1.0,0.457,0.258,0.285,0
0.26,-1.0599999999999998,12,7,5,-5.5,0.457,0.258,0.285,-1
1.0599999999999998,1.6199999999999997,9,3,6,14.5,0.457,0.258,0.285,1
-0.75,-0.20999999999999996,3,9,-6,-4.0,0.457,0.258,0.285,-1
-0.04999999999999993,0.54,4,6,-2,8.0,0.457,0.258,0.285,-1
0.7,1.49,10,3,7,3.5,0.457,0.258,0.285,1
-0.20000000000000018,0.23999999999999977,9,10,-1,2.5,0.457,0.258,0.285,1
-1.35,-1.6300000000000001,5,9,-4,-7.0,0.457,0.258,0.285,0
0.6500000000000001,0.43000000000000016,5,4,1,-2.0,0.457,0.258,0.285,1
-0.19999999999999996,-0.6,3,4,-1,-4.5,0.457,0.258,0.285,0
0.19999999999999996,0.1200000000000001,3,7,-4,1.0,0.457,0.258,0.285,1
-0.5499999999999998,-1.38,11,9,2,-8.5,0.457,0.258,0.285,0
0.9500000000000002,0.5599999999999998,13,6,7,2.5,0.457,0.258,0.285,0
-0.9,-0.28000000000000025,3,9,-6,-2.5,0.457,0.258,0.285,-1
-0.52,-0.8999999999999999,4,12,-8,-7.0,0.457,0.258,0.285,0
0.86,1.0500000000000003,10,5,5,5.5,0.457,0.258,0.285,0
0.10000000000000009,-0.1200000000000001,6,2,4,-0.5,0.457,0.258,0.285,-1
1.1,1.8499999999999999,10,3,7,16.5,0.457,0.258,0.285,1
-0.5700000000000001,-0.71,6,12,-6,-5.0,0.457,0.258,0.285,1
0.95,1.3299999999999998,9,5,4,7.0,0.457,0.258,0.285,1
-1.2400000000000002,-1.2999999999999998,6,11,-5,-5.0,0.457,0.258,0.285,-1
-0.42999999999999994,-0.27,2,7,-5,1.5,0.457,0.258,0.285,1
0.9500000000000001,-0.20999999999999996,9,4,5,1.0,0.457,0.258,0.285,0
-0.6799999999999999,-1.39,6,10,-4,-12.0,0.457,0.258,0.285,0
0.3699999999999999,0.6400000000000001,8,7,1,5.5,0.457,0.258,0.285,1
-0.55,-1.24,2,12,-10,-5.5,0.457,0.258,0.285,0
-0.21999999999999997,-0.4600000000000002,3,5,-2,0.0,0.457,0.258,0.285,0
1.23,1.6400000000000001,10,3,7,12.0,0.457,0.258,0.285,1
-0.08999999999999997,0.39,3,2,1,5.5,0.457,0.258,0.285,1
0.14000000000000012,0.6199999999999999,9,5,4,-1.0,0.457,0.258,0.285,1
0.5900000000000001,1.3699999999999999,9,9,0,7.5,0.457,0.258,0.285,1
0.040000000000000036,0.11999999999999988,5,5,0,7.5,0.457,0.258,0.285,1
-0.41000000000000014,-1.2499999999999998,7,13,-6,-2.5,0.457,0.258,0.285,0
-0.29999999999999993,0.30000000000000004,5,8,-3,-3.5,0.457,0.258,0.285,0
-0.3899999999999999,-0.8999999999999999,4,11,-7,-6.0,0.457,0.258,0.285,-1
-0.040000000000000036,-0.08999999999999986,5,3,2,4.0,0.457,0.258,0.285,0
1.0499999999999998,1.6500000000000001,10,1,9,7.0,0.457,0.258,0.285,1
0.69,1.1099999999999999,11,5,6,8.5,0.457,0.258,0.285,1
-0.13,0.09999999999999987,3,4,-1,7.0,0.457,0.258,0.285,0
-0.43999999999999995,0.17999999999999994,4,5,-1,-4.0,0.457,0.258,0.285,-1
-1.3499999999999996,-1.8399999999999999,2,11,-9,-21.0,0.457,0.258,0.285,-1
-0.040000000000000036,-0.16000000000000003,11,13,-2,-6.0,0.457,0.258,0.285,-1
-0.20999999999999996,-0.79,8,8,0,-1.0,0.457,0.258,0.285,0
1.5899999999999999,1.6600000000000001,13,1,12,12.5,0.457,0.258,0.285,1
0.0,0.25,4,8,-4,-4.5,0.457,0.258,0.285,1
0.16000000000000014,0.28,5,3,2,6.5,0.457,0.258,0.285,0
-0.040000000000000036,0.8200000000000001,8,8,0,1.0,0.457,0.258,0.285,0
0.0,-0.65,1,3,-2,-9.5,0.457,0.258,0.285,1
0.25,0.15000000000000013,13,8,5,5.0,0.457,0.258,0.285,1
-0.32999999999999996,-0.22999999999999998,4,3,1,1.5,0.457,0.258,0.285,0
-0.87,-1.6300000000000001,4,10,-6,-4.0,0.457,0.258,0.285,1
0.25,0.3699999999999999,11,13,-2,6.0,0.457,0.258,0.285,1
0.54,0.3600000000000001,8,5,3,6.5,0.457,0.258,0.285,1
0.19999999999999996,0.18999999999999995,5,11,-6,-3.0,0.457,0.258,0.285,1
0.28,0.62,4,4,0,4.0,0.457,0.258,0.285,1
-0.7600000000000001,0.17999999999999994,3,8,-5,-1.0,0.457,0.258,0.285,1
-0.76,-1.1500000000000001,5,6,-1,-7.5,0.457,0.258,0.285,1
-0.28,-0.3699999999999999,4,7,-3,-2.5,0.457,0.258,0.285,0
-0.5200000000000001,-0.3200000000000003,1,5,-4,-3.0,0.457,0.258,0.285,0
0.16000000000000014,0.14000000000000012,7,6,1,0.5,0.457,0.258,0.285,1
-0.4800000000000002,-1.4099999999999997,9,13,-4,-8.5,0.457,0.258,0.285,0
-0.9199999999999999,-0.71,10,13,-3,-8.0,0.457,0.258,0.285,1
0.7599999999999999,1.45,7,4,3,5.0,0.457,0.258,0.285,1
-0.22999999999999998,0.1499999999999999,4,7,-3,-4.0,0.457,0.258,0.285,1
-0.61,-0.41000000000000014,2,7,-5,1.0,0.457,0.258,0.285,-1
0.0,0.44000000000000017,6,5,1,-1.5,0.457,0.258,0.285,1
0.30999999999999994,-0.040000000000000036,10,4,6,1.5,0.457,0.258,0.285,1
-0.73,-0.7199999999999999,12,13,-1,-9.0,0.457,0.258,0.285,1
0.8799999999999999,1.1799999999999997,7,3,4,2.0,0.457,0.258,0.285,1
-0.69,-1.03,5,6,-1,-5.0,0.457,0.258,0.285,-1
-1.19,-1.73,5,12,-7,-14.0,0.457,0.258,0.285,-1
0.040000000000000036,0.3400000000000001,7,8,-1,-5.0,0.457,0.258,0.285,0
0.8099999999999999,0.44000000000000006,7,3,4,8.0,0.457,0.258,0.285,1
-0.30000000000000004,-0.10999999999999988,3,7,-4,4.5,0.457,0.258,0.285,0
0.17999999999999994,0.13000000000000012,8,12,-4,2.0,0.457,0.258,0.285,1
-0.74,-1.0899999999999999,9,7,2,-6.0,0.457,0.258,0.285,-1
1.1099999999999999,1.1999999999999997,10,8,2,11.0,0.457,0.258,0.285,1
0.4099999999999999,1.15,8,10,-2,4.5,0.457,0.258,0.285,1
-0.89,-0.2300000000000002,4,9,-5,0.5,0.457,0.258,0.285,-1
0.5599999999999998,0.0,12,8,4,3.0,0.457,0.258,0.285,-1
0.5499999999999999,0.24,4,2,2,6.0,0.457,0.258,0.285,1
0.30000000000000004,-0.18999999999999984,3,2,1,-9.5,0.457,0.258,0.285,-1
-0.15000000000000002,0.28,4,5,-1,6.0,0.457,0.258,0.285,1
-0.82,-1.2699999999999998,2,10,-8,-9.5,0.457,0.258,0.285,1
0.029999999999999916,0.26,7,4,3,-0.5,0.457,0.258,0.285,-1
0.0,0.5799999999999998,10,8,2,3.5,0.457,0.258,0.285,-1
-1.5,-1.6500000000000001,4,9,-5,-11.5,0.457,0.258,0.285,-1
0.6,0.9200000000000002,9,4,5,1.5,0.457,0.258,0.285,1
-0.33000000000000007,-0.1200000000000001,7,7,0,1.0,0.457,0.258,0.285,1
0.75,-0.07000000000000006,11,4,7,-0.5,0.457,0.258,0.285,0
1.21,1.69,9,3,6,10.5,0.457,0.258,0.285,1
-1.1800000000000002,-1.7399999999999998,4,10,-6,-11.5,0.457,0.258,0.285,-1
0.1100000000000001,0.020000000000000018,8,8,0,-0.5,0.457,0.258,0.285,-1
3.0,1.5,6,0,6,5.0,0.457,0.258,0.285,1
1.5,1.0599999999999998,3,0,3,5.5,0.457,0.258,0.285,-1
1.5,0.16000000000000014,3,0,3,-0.5,0.457,0.258,0.285,1
0.0,-0.6100000000000001,6,6,0,-3.0,0.457,0.258,0.285,-1
0.0,1.73,3,3,0,13.5,0.457,0.258,0.285,1
0.0,-1.22,6,6,0,-12.0,0.457,0.258,0.285,-1
0.0,-0.1299999999999999,3,3,0,6.0,0.457,0.258,0.285,0
0.0,-0.18000000000000016,0,0,0,-6.0,0.457,0.258,0.285,1
0.0,-1.13,3,3,0,-10.5,0.457,0.258,0.285,1
0.0,-1.6199999999999997,3,3,0,-14.5,0.457,0.258,0.285,-1
0.51,0.9100000000000001,10,9,1,-0.5,0.457,0.258,0.285,1
-0.6199999999999999,-1.3299999999999998,4,7,-3,-4.0,0.457,0.258,0.285,0
-0.48,0.15999999999999992,10,9,1,-3.5,0.457,0.258,0.285,0
0.8599999999999999,1.23,10,8,2,12.5,0.457,0.258,0.285,1
0.9999999999999999,1.31,7,4,3,8.0,0.457,0.258,0.285,1
-1.27,-1.48,3,12,-9,0.5,0.457,0.258,0.285,-1
-0.040000000000000036,-0.6599999999999999,6,9,-3,1.5,0.457,0.258,0.285,0
0.030000000000000027,0.15999999999999992,7,5,2,5.5,0.457,0.258,0.285,1
-0.10000000000000009,-0.10999999999999999,3,3,0,-1.5,0.457,0.258,0.285,-1
1.2799999999999998,1.19,9,6,3,8.5,0.457,0.258,0.285,1
0.13,0.2300000000000001,4,0,4,4.0,0.457,0.258,0.285,1
-0.3999999999999999,0.040000000000000036,4,4,0,0.5,0.457,0.258,0.285,1
1.23,1.0399999999999998,15,6,9,5.0,0.457,0.258,0.285,1
0.77,0.33000000000000007,9,6,3,6.5,0.457,0.258,0.285,0
-1.0,-1.49,9,9,0,-6.5,0.457,0.258,0.285,0
-0.17000000000000004,-0.020000000000000018,4,0,4,-4.5,0.457,0.258,0.285,1
0.42999999999999994,0.74,10,9,1,-1.0,0.457,0.258,0.285,1
-0.3999999999999999,-1.22,7,8,-1,-8.5,0.457,0.258,0.285,-1
0.5000000000000002,0.35,10,7,3,3.0,0.457,0.258,0.285,1
-0.53,-0.6600000000000001,8,12,-4,-1.5,0.457,0.258,0.285,-1
0.52,0.9899999999999998,7,6,1,5.0,0.457,0.258,0.285,1
0.71,1.6099999999999999,8,6,2,8.5,0.457,0.258,0.285,1
1.1600000000000001,1.0700000000000003,15,6,9,4.5,0.457,0.258,0.285,1
-1.2,-1.46,9,12,-3,-3.5,0.457,0.258,0.285,-1
-0.39,0.050000000000000044,3,7,-4,2.5,0.457,0.258,0.285,-1
-0.55,-1.02,4,10,-6,-6.0,0.457,0.258,0.285,0
-0.45999999999999996,-0.41000000000000014,0,4,-4,1.0,0.457,0.258,0.285,1
0.44999999999999996,1.4,10,9,1,7.5,0.457,0.258,0.285,1
-0.45999999999999996,-0.35,0,7,-7,-9.0,0.457,0.258,0.285,-1
-0.7400000000000002,-1.2199999999999998,4,15,-11,-2.5,0.457,0.258,0.285,0
-0.8199999999999998,-0.75,6,15,-9,-0.5,0.457,0.258,0.285,1
0.4700000000000001,0.3900000000000001,7,3,4,-0.5,0.457,0.258,0.285,1
-0.5900000000000001,-0.16000000000000014,6,7,-1,-3.5,0.457,0.258,0.285,0
0.029999999999999805,0.009999999999999898,15,10,5,-2.5,0.457,0.258,0.285,-1
0.21999999999999997,0.3899999999999999,1,6,-5,0.0,0.457,0.258,0.285,1
0.6900000000000001,0.48,8,0,8,0.5,0.457,0.258,0.285,0
-1.0,-1.8399999999999999,0,10,-10,-12.5,0.457,0.258,0.285,-1
-0.69,-0.050000000000000044,9,6,3,-0.5,0.457,0.258,0.285,-1
-0.28,-1.0299999999999998,5,9,-4,-5.5,0.457,0.258,0.285,0
1.12,1.5799999999999998,13,5,8,8.5,0.457,0.258,0.285,1
-0.29999999999999993,0.1399999999999999,1,8,-7,-3.0,0.457,0.258,0.285,1
-0.3900000000000001,-0.49,5,10,-5,-3.0,0.457,0.258,0.285,0
0.24,0.04000000000000026,6,4,2,-3.5,0.457,0.258,0.285,0
-0.2999999999999998,-0.4299999999999997,12,13,-1,-1.0,0.457,0.258,0.285,1
0.40000000000000013,1.3699999999999999,10,3,7,4.5,0.457,0.258,0.285,1
0.42999999999999994,0.8799999999999999,7,3,4,10.0,0.457,0.258,0.285,0
0.08999999999999997,0.20999999999999985,3,0,3,5.0,0.457,0.258,0.285,-1
1.2700000000000002,1.45,13,6,7,10.5,0.457,0.258,0.285,1
-0.9100000000000001,-1.5,8,12,-4,-4.0,0.457,0.258,0.285,0
0.20999999999999996,-0.69,6,9,-3,1.5,0.457,0.258,0.285,0
-1.15,-1.4599999999999997,4,10,-6,-6.0,0.457,0.258,0.285,1
-0.3799999999999999,-0.5799999999999998,12,13,-1,-7.0,0.457,0.258,0.285,1
0.33000000000000007,0.5100000000000001,7,3,4,14.0,0.457,0.258,0.285,1
0.41000000000000014,0.20999999999999996,8,3,5,-0.5,0.457,0.258,0.285,-1
-1.0,-0.2500000000000002,5,6,-1,-2.5,0.457,0.258,0.285,-1
0.7399999999999999,0.8499999999999999,8,4,4,8.0,0.457,0.258,0.285,1
0.27,0.51,4,6,-2,2.5,0.457,0.258,0.285,0
-0.24,-0.78,6,7,-1,1.5,0.457,0.258,0.285,-1
0.56,0.26000000000000023,3,3,0,-0.5,0.457,0.258,0.285,0
-0.32999999999999985,-0.009999999999999898,13,10,3,-4.0,0.457,0.258,0.285,-1
0.31000000000000005,0.51,9,5,4,3.0,0.457,0.258,0.285,1
-0.3699999999999999,-0.30000000000000027,4,9,-5,-3.5,0.457,0.258,0.285,-1
-0.26,-0.24,4,6,-2,-7.5,0.457,0.258,0.285,0
-0.10999999999999999,0.41999999999999993,4,7,-3,3.0,0.457,0.258,0.285,1
0.26,0.5899999999999997,10,12,-2,2.0,0.457,0.258,0.285,1
