PC1,PC2,PC3,p(Home),p(Draw),p(Away),Result
0.9127265073700895,2.093258742549523,-0.0831117133588053,0.457,0.258,0.285,0
1.9422212495912337,-1.1507559312937572,-0.6190940764719612,0.457,0.258,0.285,0
0.7624399079311824,0.46185635936322345,-1.2376138659195288,0.457,0.258,0.285,-1
1.3062530939328902,-1.0574410124566496,-0.9449706497753165,0.457,0.258,0.285,1
2.6515299687515537,1.8477832286226628,-0.7991268545651458,0.457,0.258,0.285,0
0.02828535542604459,0.5983197450315139,-1.7261360127357892,0.457,0.258,0.285,-1
2.268539487525365,-0.31926439615803665,1.149030950321036,0.457,0.258,0.285,1
-0.22156321580810776,-0.3949086759819674,-1.7025751406921132,0.457,0.258,0.285,0
-0.3500160254676676,0.05808833343357542,-0.6652757147352681,0.457,0.258,0.285,1
0.9487027579917118,1.2325449628780625,-1.0681987885475943,0.457,0.258,0.285,1
2.270787176234948,-1.7863009217723391,-0.527493842880675,0.457,0.258,0.285,0
2.142380330452003,-1.0414410183167684,-0.697880070703169,0.457,0.258,0.285,0
0.510397553471193,0.04088146300937038,-1.4486353924295627,0.457,0.258,0.285,-1
2.0210454632235733,-0.15573816484198832,-0.28731797432500156,0.457,0.258,0.285,-1
1.0021503863776917,0.08617593873401348,-1.5215271350862531,0.457,0.258,0.285,0
0.019535975139490024,0.6626016694491756,-1.5813163510161803,0.457,0.258,0.285,0
3.0745004920725916,0.41131091618167404,0.886747364154389,0.457,0.258,0.285,-1
0.4913384818876934,0.28949385138737116,-1.936666226033022,0.457,0.258,0.285,1
-0.8159142670142733,-0.3687443325377705,-0.7752026306474159,0.457,0.258,0.285,0
-0.16398378523513102,0.16046300501076133,-1.2907340515947672,0.457,0.258,0.285,1
3.164896126042118,-0.461043958341885,0.6082197005661221,0.457,0.258,0.285,-1
2.1885587923637417,-1.7630844238236707,-0.43610183311555273,0.457,0.258,0.285,1
1.2225501990874363,-1.7509882391882308,-0.46593292155331956,0.457,0.258,0.285,1
1.6174449556498356,0.5511975812644263,-0.7081911886213043,0.457,0.258,0.285,-1
1.363675941722309,-0.6143613903699799,-1.03401586414486,0.457,0.258,0.285,-1
0.23359841415834734,-0.2757771807060463,-1.0168129573563998,0.457,0.258,0.285,0
1.8255176561978221,1.5217799909057472,-0.914242977757443,0.457,0.258,0.285,-1
1.696085557317061,1.1741088682877496,0.012333780978663892,0.457,0.258,0.285,0
2.373124892927546,1.9544434798154666,-0.7144118209012384,0.457,0.258,0.285,-1
0.3046593009614093,0.13969097061064153,-1.6311510176150483,0.457,0.258,0.285,0
-0.8399278133933287,0.08096452741264602,-1.454808482028163,0.457,0.258,0.285,1
0.9112830102273359,-2.038337965840493,-0.5699575360137938,0.457,0.258,0.285,0
0.09800010748580003,-0.10835196653995732,-1.0605418335206434,0.457,0.258,0.285,1
2.739664135615658,0.9147995800239752,0.28449936009067583,0.457,0.258,0.285,0
0.8497369418338406,-0.1450556760282214,-1.7506188217668914,0.457,0.258,0.285,1
1.0845347601881308,1.8471161900215687,-0.5488166462653057,0.457,0.258,0.285,0
2.133944115732559,-0.7525749760869884,0.44871219795022127,0.457,0.258,0.285,-1
0.5573188333019292,0.25225934422741164,-1.781227577598737,0.457,0.258,0.285,-1
0.19498667034711292,0.5590086730110394,-0.8122144795360735,0.457,0.258,0.285,0
0.22366263041172646,0.27064327650061165,-1.7197275340711187,0.457,0.258,0.285,1
2.4498641365031206,-1.817533614964,-0.4123723868416386,0.457,0.258,0.285,0
1.6421294973270097,-2.163040412893099,-0.4974273425129355,0.457,0.258,0.285,1
2.775616939728588,-0.0036778208616905926,0.37034124047307565,0.457,0.258,0.285,0
0.8890275589141006,-0.021603009302254072,-1.4131037901103076,0.457,0.258,0.285,-1
2.956727081478599,1.2064065265476327,-0.04046492714856353,0.457,0.258,0.285,0
1.1975601810261987,0.8562039892841936,-0.6766146554723081,0.457,0.258,0.285,1
-0.05413363554588557,-0.3385120566688485,-1.037552673830204,0.457,0.258,0.285,1
0.35686884596568813,-0.725039802647002,-1.6086376465227223,0.457,0.258,0.285,1
0.6657598939444983,-0.08370285129292691,-1.9879187755223917,0.457,0.258,0.285,1
1.1838508064880962,1.4966017091530985,0.1412542314750292,0.457,0.258,0.285,1
-0.4648222194200256,0.6550359135396172,-1.108650599612882,0.457,0.258,0.285,-1
1.9203175598997668,-1.5494338125950087,-0.9270681065201236,0.457,0.258,0.285,1
0.46564740567815444,0.055379996662605416,-1.4774208884511582,0.457,0.258,0.285,0
1.4833411997192611,-0.8139176810562131,-0.6749585114798996,0.457,0.258,0.285,0
1.7152883166399915,1.3649385070857967,-0.4580225091730094,0.457,0.258,0.285,0
0.6571074364784282,1.1934414469844241,-1.072711529457876,0.457,0.258,0.285,-1
0.6565768237678824,-2.0910649957487872,0.05534943250419324,0.457,0.258,0.285,1
0.4951844785798022,0.43546388884788334,-1.5204045422521304,0.457,0.258,0.285,-1
1.471423277342037,2.2743164045104303,0.13509817241764785,0.457,0.258,0.285,-1
0.28027346814084053,0.4809665069225322,-1.5584010282545115,0.457,0.258,0.285,1
1.8165876409537327,-2.059957496761798,-0.2537850484835192,0.457,0.258,0.285,1
1.2771126182390091,-1.9255716494869883,-0.9439445804861715,0.457,0.258,0.285,1
1.122367545275375,-1.1684394702492449,-0.610988904064749,0.457,0.258,0.285,-1
0.6688620766842311,-0.14709489111685792,-1.5721476986120055,0.457,0.258,0.285,1
1.7569352818521171,-1.0070061059498716,0.006370825324376624,0.457,0.258,0.285,1
-0.1949260104019751,-0.7997087163633838,-1.4970427626732774,0.457,0.258,0.285,0
1.7552672632267472,1.3285096750278533,-0.2324380002357963,0.457,0.258,0.285,1
0.7754160310390336,1.0375275527282914,-0.6031322577219641,0.457,0.258,0.285,-1
2.21643593904712,2.080676985657056,-0.8833121646351002,0.457,0.258,0.285,-1
0.2950678721942982,0.3361344461194711,-1.123860789732206,0.457,0.258,0.285,1
2.074571282211211,2.406464962431284,-0.7558810938558058,0.457,0.258,0.285,-1
1.4410066221356028,-2.20950599910161,-0.5574807764059618,0.457,0.258,0.285,1
1.3091116816549444,-1.62294083715062,-0.5738163054395594,0.457,0.258,0.285,1
0.10938308632552311,-0.5800057492314734,-0.7201914322111524,0.457,0.258,0.285,1
0.7811753678799137,-0.9331661893994078,-0.5853233483589977,0.457,0.258,0.285,1
1.6995829892019616,1.3910849984025961,-0.6441670183095731,0.457,0.258,0.285,-1
1.5005216879879004,1.3794796842429236,-0.24410893811991083,0.457,0.258,0.285,0
2.2820549375349164,1.7218829601892378,-0.34059606956720534,0.457,0.258,0.285,0
0.1655698792249028,-0.3917994010858531,-1.6307094126857589,0.457,0.258,0.285,-1
0.9870921409038073,1.2512377433846953,-0.5492848659451078,0.457,0.258,0.285,1
-0.39644216412634037,0.8876006541389976,-1.2473115664114212,0.457,0.258,0.285,-1
3.930291933615798,0.1830872325275771,0.3702483147094737,0.457,0.258,0.285,1
1.4428472998008703,-1.4611412530649077,-0.37536876936347796,0.457,0.258,0.285,1
0.34621702313694636,-0.4480377538341611,-1.3077075502033653,0.457,0.258,0.285,1
0.2119318766445717,-1.4797511998145538,-0.6609235694949455,0.457,0.258,0.285,1
-0.06896234156794402,0.6421301306978052,-1.5000581789588083,0.457,0.258,0.285,0
0.5579419222185313,0.1941142406360609,-1.1422658824304406,0.457,0.258,0.285,0
0.7644346871374305,-0.14010929753101165,-1.5052184023365085,0.457,0.258,0.285,-1
1.6343738213419046,1.5298155601609376,-0.5466901688131893,0.457,0.258,0.285,1
1.1834992993348088,1.6450166072568515,-0.18001128954658652,0.457,0.258,0.285,0
0.6355905609903864,1.1526283285246126,-0.6980830135962276,0.457,0.258,0.285,1
2.519389164332443,-0.7870098884538846,-0.25553869807732404,0.457,0.258,0.285,0
0.7733690654395821,0.18972201390665275,-1.5373755300138818,0.457,0.258,0.285,-1
0.9055820906488399,-0.9991299802719459,-0.9264023138158947,0.457,0.258,0.285,0
0.7379366729084451,-0.01943865196080671,-1.07089941442226,0.457,0.258,0.285,1
1.1935115385152024,-1.8581959159730224,-0.24040740474456512,0.457,0.258,0.285,1
0.3724188312414501,-0.1321671219513602,-1.4480780173898722,0.457,0.258,0.285,1
1.8151370615051985,1.9917748591161117,-0.36385382612195444,0.457,0.258,0.285,-1
-0.6787031989050758,-0.18770639978726925,-1.1638388457514015,0.457,0.258,0.285,1
0.5786606440622728,2.1478659169279775,-0.09077458340543644,0.457,0.258,0.285,-1
1.7328458274455507,-2.186507858008191,-0.049964510954854296,0.457,0.258,0.285,1
0.4712729080029356,0.2389349602615377,-1.1040409511047309,0.457,0.258,0.285,1
0.7042405562814422,-1.1668675407857902,-0.2332434943317581,0.457,0.258,0.285,1
-0.2829829154541948,-0.9271061720085798,-1.0278252197488484,0.457,0.258,0.285,1
1.69635513540464,2.388772343816042,-0.1530853042086834,0.457,0.258,0.285,-1
0.6167388271301025,0.0895771306969206,-1.886964914239185,0.457,0.258,0.285,-1
1.2587536103334105,1.7676208086858778,-0.7386298624186924,0.457,0.258,0.285,0
2.026176787827568,0.5593757252873457,0.3109978314431728,0.457,0.258,0.285,0
1.5561408994690848,-1.5243541530241982,-0.09617432210356085,0.457,0.258,0.285,1
0.5023848217912832,-0.08957613390488442,-1.6659126931420267,0.457,0.258,0.285,0
1.5948823671274381,-2.6280846866607934,-0.6645710905751029,0.457,0.258,0.285,1
2.78377515462566,-1.1647533273937751,0.07021953596595486,0.457,0.258,0.285,1
1.6641845639409583,-1.207382152288785,-0.1459857170967472,0.457,0.258,0.285,0
3.6052594536429328,0.4940134945247604,0.08100785170614096,0.457,0.258,0.285,1
0.2873165097053959,-0.2738442628311596,-1.6346629203518357,0.457,0.258,0.285,0
0.0540857946698837,0.6194078079945051,-1.7974708335110667,0.457,0.258,0.285,0
0.26933654499220705,-0.10285237239815694,-1.163737610227111,0.457,0.258,0.285,0
0.5645185493585789,-0.3497007682606703,-1.607999622308913,0.457,0.258,0.285,1
0.824206302528962,1.0152122313946672,-0.5899997851750627,0.457,0.258,0.285,1
-1.1019434441799059,0.623021688774222,-0.7522703045165727,0.457,0.258,0.285,0
1.1312597964912625,1.7498707139936585,0.32583383650588316,0.457,0.258,0.285,1
-0.1669556686491712,-0.1811201651123525,-0.7473629993219206,0.457,0.258,0.285,1
2.227107851205445,0.6052992414520253,0.3702051167239924,0.457,0.258,0.285,0
2.3571075640865082,1.7489022115884032,-0.3302710404521982,0.457,0.258,0.285,-1
0.9389550009095271,-0.9503015602549053,-0.8478881611049072,0.457,0.258,0.285,1
1.2434658911233203,-2.192707108337253,-0.45218370763522686,0.457,0.258,0.285,1
0.6444451998804568,0.05943727021336207,-1.68171992888318,0.457,0.258,0.285,-1
0.05666437889383465,0.30609220001412,-1.062961184363071,0.457,0.258,0.285,-1
1.2628515873880828,1.224855629037939,-0.7971161780594933,0.457,0.258,0.285,-1
0.4508439912043762,0.413739180395864,-1.480027124699477,0.457,0.258,0.285,0
1.03762922274768,-2.733886958392453,-0.17511208352955002,0.457,0.258,0.285,0
2.1707730463638684,-1.7053207601720193,-0.6484876863261538,0.457,0.258,0.285,1
1.5368704009829337,-1.4778177948630125,-0.264721842064982,0.457,0.258,0.285,0
2.677930432970225,0.3749122161564119,0.6402524753834588,0.457,0.258,0.285,0
2.3634835239514764,1.9320883082645068,-0.6392469126553258,0.457,0.258,0.285,-1
-0.2528109731590668,0.18813269912293268,-1.7801413377909963,0.457,0.258,0.285,0
1.117233886069982,0.7694233877228043,-0.809570199137483,0.457,0.258,0.285,0
0.15454509115856124,-0.45068348210866244,-0.9423606394592658,0.457,0.258,0.285,1
0.41608618409440146,0.2658164961205402,-1.1953723578453896,0.457,0.258,0.285,1
0.3026829705657839,1.7882721154215437,-0.5244172080416019,0.457,0.258,0.285,-1
0.050091519923124786,0.23267941562515637,-1.3248934078948493,0.457,0.258,0.285,0
2.030930630044546,-2.0488058646185374,-0.7876327169834169,0.457,0.258,0.285,1
1.685886817932119,-1.2501103592843523,-0.20096136302970383,0.457,0.258,0.285,0
1.2206914659200307,1.1242053878428022,-0.6625632861966497,0.457,0.258,0.285,0
1.8260933150877654,1.4321313763530437,-0.024217374145872574,0.457,0.258,0.285,1
0.0011884080879429539,-0.333360626976985,-0.946050477773947,0.457,0.258,0.285,0
0.607317715702306,-1.0461273424423256,-0.5084575928527871,0.457,0.258,0.285,1
1.2496279288036958,1.848540455005729,-0.9134117505094121,0.457,0.258,0.285,1
0.3373866565788272,0.16309793785502016,-1.371168591850339,0.457,0.258,0.285,1
-0.4718256234584852,0.9603285059029872,-1.3273040790816881,0.457,0.258,0.285,-1
1.9683079058366066,-2.227274877016747,-0.7081112642538812,0.457,0.258,0.285,1
0.7583497696475489,-1.3879361619793957,-0.9634965249276146,0.457,0.258,0.285,1
1.051265315097628,1.537540074119308,0.012046789046795908,0.457,0.258,0.285,-1
2.431956778122387,2.0839775192810577,-1.0272577295964334,0.457,0.258,0.285,-1
-0.3707498299647612,0.2547736761785914,-0.7920622994557001,0.457,0.258,0.285,1
0.2778309893981626,0.3964702107197665,-1.3338391633560376,0.457,0.258,0.285,-1
1.480831977846741,-1.3847071897402454,-0.49443942706722593,0.457,0.258,0.285,1
2.2894029564271463,1.8861454554973855,-0.5112871707165283,0.457,0.258,0.285,-1
1.6061913796121379,-1.4394786289728103,-0.1960238013616872,0.457,0.258,0.285,1
1.0720877950843346,0.973957219530829,-0.9763809997710673,0.457,0.258,0.285,0
-0.16004240257299024,-0.8175189714083441,-1.1434998707818969,0.457,0.258,0.285,-1
3.557471425029709,-0.5768172027571042,0.12017128226803366,0.457,0.258,0.285,-1
1.6003412148853364,-1.1926971146111625,-0.5259041182401251,0.457,0.258,0.285,1
0.06865914793391521,-0.1683643012783586,-1.4055508087156365,0.457,0.258,0.285,-1
-0.13970528699220033,-0.5667161676678498,-0.7233592454698972,0.457,0.258,0.285,0
1.5097466765363592,0.9717920727572064,-0.9341836664918416,0.457,0.258,0.285,-1
0.4529107615132227,-1.2194093951303875,-0.2620569384994228,0.457,0.258,0.285,1
0.18665618278486729,0.4026506305518763,-2.10081240154034,0.457,0.258,0.285,0
0.4380939144696268,0.33013405481007535,-1.2504301159677271,0.457,0.258,0.285,-1
-0.08375924263175004,0.8022065704247169,-1.3662607926827917,0.457,0.258,0.285,0
3.448410519767559,-0.5757923537428066,0.6463174678205981,0.457,0.258,0.285,1
2.2155185389934764,-1.9366257563431786,-0.29910053152693533,0.457,0.258,0.285,1
1.897476045740611,-1.4376640947928552,-0.5100944393049841,0.457,0.258,0.285,1
1.507885282351678,1.2824650290763375,-0.02665714900501505,0.457,0.258,0.285,-1
1.104910485030529,-0.2771205435662191,-1.6690993469882474,0.457,0.258,0.285,1
1.7790494388027605,1.1657960057611945,-0.7616862348593906,0.457,0.258,0.285,0
1.178391465430585,-0.9855172616875323,-1.2713096527556371,0.457,0.258,0.285,-1
-0.3168486326365425,0.2754873652223561,-1.225352119519307,0.457,0.258,0.285,1
0.014193275274099644,-0.10405553443516301,-1.1764755731284489,0.457,0.258,0.285,0
-0.9297658472664332,0.5627212653342146,-1.2188341161168421,0.457,0.258,0.285,-1
2.9585144258823104,-1.1485662483045054,0.13228435176808626,0.457,0.258,0.285,0
2.1332721859578885,-1.2734043927712655,-0.9855170432280109,0.457,0.258,0.285,1
3.1771608631868795,1.0248289817613119,0.006761362894159661,0.457,0.258,0.285,1
1.7058378704039612,1.409486939088026,-0.3829089210454602,0.457,0.258,0.285,-1
1.4362501705776085,-1.9528944601447804,0.0036301281366124126,0.457,0.258,0.285,1
1.0357130952465967,0.036619582632687483,-1.6248421290785833,0.457,0.258,0.285,0
2.167102453952289,1.6515347786612449,-0.2573766026901467,0.457,0.258,0.285,1
0.05550966182315751,0.3020379232294087,-1.2017492923689432,0.457,0.258,0.285,0
1.1751584690224195,0.9303158584498354,-1.2605801766603033,0.457,0.258,0.285,1
-0.7115623832834604,-0.08165413163388595,-0.991301820100678,0.457,0.258,0.285,1
-0.6403970769070957,-0.42023354469784024,-1.394465189414417,0.457,0.258,0.285,1
2.2061964553350126,-1.6575645077999477,-0.5442765825878847,0.457,0.258,0.285,1
2.9655433655755417,0.2212570658289281,0.7302281866261624,0.457,0.258,0.285,1
0.5087328634012044,-0.09984292424180835,-1.0861508631558257,0.457,0.258,0.285,1
0.860255473393951,-1.0530201185204242,-1.0236843951098555,0.457,0.258,0.285,1
2.444162752178742,1.7824866500467664,-0.6186841725668984,0.457,0.258,0.285,-1
1.494651975099585,0.9398215839037465,-1.0499763017818082,0.457,0.258,0.285,1
1.6476803355719518,1.1095409680336599,-0.43276471894218543,0.457,0.258,0.285,-1
0.06539720500621322,-0.37150542809197873,-1.7515915848997852,0.457,0.258,0.285,1
-0.6926232546221344,-0.006837558465897947,-0.45786599036558295,0.457,0.258,0.285,-1
-0.6618758484281126,0.6771286668297408,-1.4361065887441573,0.457,0.258,0.285,0
1.522585369634286,-1.6481672497543822,-0.743045394631271,0.457,0.258,0.285,1
1.9186757193353483,1.840261690324141,-0.2599626658942795,0.457,0.258,0.285,-1
1.4411434291494922,-0.8915871515862256,-0.607735005693362,0.457,0.258,0.285,1
1.1167420504007726,0.7717218826428869,-0.8786419695276227,0.457,0.258,0.285,0
-1.0324843848170024,-0.3655279712662104,-1.3382723602877686,0.457,0.258,0.285,1
1.5262238488634783,-1.2300139316620406,0.10347728921759168,0.457,0.258,0.285,-1
-0.08880063747147095,-0.18838255537849188,-1.3919133883206645,0.457,0.258,0.285,0
-0.3393864216982863,0.2520943793027431,-0.6715022848987823,0.457,0.258,0.285,0
1.0829544688524468,1.545429056411275,-0.3677876599637263,0.457,0.258,0.285,-1
2.1782808791647224,-2.024388171077489,-0.6114026540899052,0.457,0.258,0.285,1
2.7755448073205966,-0.12639990966505515,0.3716726640478936,0.457,0.258,0.285,0
-0.3478990166063012,-0.5887363242240168,-1.1825831769786288,0.457,0.258,0.285,1
1.2417236904947437,-0.9272292530775919,-0.7106496579735084,0.457,0.258,0.285,1
0.7886809350863752,0.015441703955685464,-1.3509871503670687,0.457,0.258,0.285,0
0.18024058539380144,0.6689827112660951,-1.496921157771081,0.457,0.258,0.285,0
0.9909343276658915,-1.858065522425643,0.24443582042302142,0.457,0.258,0.285,1
0.424508824938633,0.01422971266258328,-1.8408254215269115,0.457,0.258,0.285,1
0.04845091668861205,0.4291782543457831,-1.1005470874934975,0.457,0.258,0.285,1
1.8786295305623628,2.202424809277557,-0.6239370521799125,0.457,0.258,0.285,-1
2.928510493220422,-1.255489953107252,-0.031044504962898813,0.457,0.258,0.285,0
2.915072949192338,-0.8706435769929022,0.17262727816288723,0.457,0.258,0.285,1
1.0513687232557745,-1.897852444031766,-0.5441426007295945,0.457,0.258,0.285,1
2.0078036768386576,1.5522985829173381,-0.13370910312367357,0.457,0.258,0.285,-1
2.0989940341425717,0.7593767597230978,0.476486972366884,0.457,0.258,0.285,-1
0.726320887618343,-0.3961428440882427,-1.8860056131192275,0.457,0.258,0.285,0
0.5840600793918188,-0.4869010187657202,-1.9387269877504008,0.457,0.258,0.285,1
0.11164157261556085,-0.38996137114644674,-0.7629947655430707,0.457,0.258,0.285,1
0.5582124183193257,0.06708885691643328,-1.5742011177333701,0.457,0.258,0.285,0
-0.27354165192800367,0.3261085298365908,-0.8358680006903864,0.457,0.258,0.285,1
0.8743399366262364,2.008605356794396,-0.5342725590644101,0.457,0.258,0.285,-1
2.103640853297428,-1.2646436807183496,-0.8978948957761208,0.457,0.258,0.285,1
0.9382738462783385,0.8370020643234544,-0.673810033101461,0.457,0.258,0.285,-1
0.6061192698467023,-1.2140072689462413,-0.3275312467879335,0.457,0.258,0.285,1
-0.33079839584818294,-0.7073089177858485,-1.2901301881858807,0.457,0.258,0.285,1
1.375306078842427,2.116791264033374,-0.5007812907818001,0.457,0.258,0.285,-1
1.923902751305463,-1.3204800276897226,-0.513084169105093,0.457,0.258,0.285,1
1.1080061770618204,1.2836302028165685,-0.4386450037421768,0.457,0.258,0.285,-1
-0.00850231449095769,0.4548082320210376,-0.6477265765779707,0.457,0.258,0.285,-1
0.3388106270496124,0.20921138931458372,-1.7334503067085156,0.457,0.258,0.285,0
2.3908825988121256,-1.886908027900201,-0.4187055701651415,0.457,0.258,0.285,1
2.9417054704953154,-0.21692275415368123,0.966174933805497,0.457,0.258,0.285,1
3.3797828504957534,0.6153977449544485,0.480737983297011,0.457,0.258,0.285,-1
1.7773444324105865,1.2471369897032145,-0.4692234978536705,0.457,0.258,0.285,-1
1.840863372466486,0.1929619235098702,-0.17733933756353076,0.457,0.258,0.285,0
0.13632051061338415,-0.5836044199925918,-1.655833144494428,0.457,0.258,0.285,1
0.6003764513065123,-0.25839738035276405,-2.004143159072339,0.457,0.258,0.285,1
0.5579976438021411,-0.10538805942764987,-1.255131230888237,0.457,0.258,0.285,1
0.30877113859088157,-0.05817083816639881,-1.3262229103594623,0.457,0.258,0.285,0
-0.37579006268477966,0.21989460125765756,-1.164839958700168,0.457,0.258,0.285,1
-0.9742626038654987,0.4359555911932728,-0.6760361571069209,0.457,0.258,0.285,-1
3.140728260394499,-0.4909066722451112,0.6366432158648629,0.457,0.258,0.285,0
2.248724490621942,0.5176868027844677,0.5663036432579797,0.457,0.258,0.285,1
1.1098553491112626,-0.7165415183693369,-0.5881010037013481,0.457,0.258,0.285,1
0.2104585220682508,0.6803719278562502,-1.7662028956396352,0.457,0.258,0.285,0
0.5995287400201732,0.05769217979586894,-1.209325163838218,0.457,0.258,0.285,-1
-0.47166589917900104,-0.4639557879831612,-1.274298325518432,0.457,0.258,0.285,0
1.1867607452855198,1.759789444134232,-0.33448444612711514,0.457,0.258,0.285,-1
0.19648408125620506,0.13182131989342635,-1.5357933962167005,0.457,0.258,0.285,1
-0.46015533034573397,-0.06871236937737106,-0.9616114352497891,0.457,0.258,0.285,1
2.4358085660697175,-2.0103217704766654,-0.822520404719413,0.457,0.258,0.285,1
0.5032526624394871,-1.7764334108490056,0.48399675923672936,0.457,0.258,0.285,1
2.620172791319259,-0.5932123300775555,-0.13482075024205709,0.457,0.258,0.285,1
1.9027366025855126,1.944248931284774,-0.26419714916708886,0.457,0.258,0.285,-1
-0.31950309850909403,-0.5729107054603807,-1.1588873438367793,0.457,0.258,0.285,1
0.6294503540806727,-0.060400177407915784,-1.4781819778572518,0.457,0.258,0.285,1
1.3832181025527575,-1.6954225632955158,-0.1315125188690431,0.457,0.258,0.285,1
0.1903648085584881,-0.3727608149113943,-1.3384939121990203,0.457,0.258,0.285,0
1.2070433592818557,0.7151499473435857,-0.6834307736562194,0.457,0.258,0.285,-1
-0.01946438951545462,1.6427267800098617,0.49269736563428235,0.457,0.258,0.285,-1
-0.04695683259603383,0.0009393936186468466,-1.7799183731951518,0.457,0.258,0.285,1
3.5815058118678236,0.6041754026746543,0.10938907788124597,0.457,0.258,0.285,1
1.3826675360612475,-0.7688894050334193,-0.8652552657442061,0.457,0.258,0.285,-1
-0.45129406315420467,-0.7361960009062426,-1.1481049879052299,0.457,0.258,0.285,-1
3.380952881119319,0.5014564945090958,0.6880354066568102,0.457,0.258,0.285,-1
1.721032792713896,1.5737921821536558,-0.5861553805296089,0.457,0.258,0.285,-1
0.6674345235405788,-0.39525914188460204,-1.3911597684051162,0.457,0.258,0.285,1
0.4483477139728418,0.6291461125176722,-1.0757443031768947,0.457,0.258,0.285,1
0.17455145249538015,-0.2621144918677471,-2.0948108066607896,0.457,0.258,0.285,1
0.6614530249504044,0.9697456871240275,-0.38183986520138846,0.457,0.258,0.285,-1
